season,week,date,visitor,vScore,home,hScore,notes
2015,16,2015-12-28,cincinnati-bengals,17,denver-broncos,20,OT
2015,17,2016-01-03,new-york-jets,17,buffalo-bills,22,
2015,17,2016-01-03,new-england-patriots,10,miami-dolphins,20,
2015,17,2016-01-03,new-orleans-saints,20,atlanta-falcons,17,
2015,17,2016-01-03,baltimore-ravens,16,cincinnati-bengals,24,
2015,17,2016-01-03,pittsburgh-steelers,28,cleveland-browns,12,
2015,17,2016-01-03,jacksonville-jaguars,6,houston-texans,30,
2015,17,2016-01-03,tennessee-titans,24,indianapolis-colts,30,
2015,17,2016-01-03,washington-redskins,34,dallas-cowboys,23,
2015,17,2016-01-03,philadelphia-eagles,35,new-york-giants,30,
2015,17,2016-01-03,detroit-lions,24,chicago-bears,20,
2015,17,2016-01-03,tampa-bay-buccaneers,10,carolina-panthers,38,
2015,17,2016-01-03,oakland-raiders,17,kansas-city-chiefs,23,
2015,17,2016-01-03,san-diego-chargers,20,denver-broncos,27,
2015,17,2016-01-03,seattle-seahawks,36,arizona-cardinals,6,
2015,17,2016-01-03,st.-louis-rams,16,san-francisco-49ers,19,OT
2015,17,2016-01-03,minnesota-vikings,20,green-bay-packers,13,
2015,Wild Card Playoff,2016-01-09,kansas-city-chiefs,30,houston-texans,0,
2015,Wild Card Playoff,2016-01-09,pittsburgh-steelers,18,cincinnati-bengals,16,
2015,Wild Card Playoff,2016-01-10,seattle-seahawks,10,minnesota-vikings,9,
2015,Wild Card Playoff,2016-01-10,green-bay-packers,35,washington-redskins,18,
2015,Divisional Playoff,2016-01-16,kansas-city-chiefs,20,new-england-patriots,27,
2015,Divisional Playoff,2016-01-16,green-bay-packers,20,arizona-cardinals,26,OT
2015,Divisional Playoff,2016-01-17,seattle-seahawks,24,carolina-panthers,31,
2015,Divisional Playoff,2016-01-17,pittsburgh-steelers,16,denver-broncos,23,
2015,Conference Championship,2016-01-24,new-england-patriots,18,denver-broncos,20,
2015,Conference Championship,2016-01-24,arizona-cardinals,15,carolina-panthers,49,
2015,Super Bowl,2016-02-07,carolina-panthers,10,denver-broncos,24,
2016,1,2016-09-08,carolina-panthers,20,denver-broncos,21,
2016,1,2016-09-11,tampa-bay-buccaneers,31,atlanta-falcons,24,
2016,1,2016-09-11,minnesota-vikings,25,tennessee-titans,16,
2016,1,2016-09-11,cleveland-browns,10,philadelphia-eagles,29,
2016,1,2016-09-11,cincinnati-bengals,23,new-york-jets,22,
2016,1,2016-09-11,oakland-raiders,35,new-orleans-saints,34,
2016,1,2016-09-11,san-diego-chargers,27,kansas-city-chiefs,33,OT
2016,1,2016-09-11,buffalo-bills,7,baltimore-ravens,13,
2016,1,2016-09-11,chicago-bears,14,houston-texans,23,
2016,1,2016-09-11,green-bay-packers,27,jacksonville-jaguars,23,
2016,1,2016-09-11,miami-dolphins,10,seattle-seahawks,12,
2016,1,2016-09-11,new-york-giants,20,dallas-cowboys,19,
2016,1,2016-09-11,detroit-lions,39,indianapolis-colts,35,
2016,1,2016-09-11,new-england-patriots,23,arizona-cardinals,21,
2016,1,2016-09-12,pittsburgh-steelers,38,washington-redskins,16,
2016,1,2016-09-12,los-angeles-rams,0,san-francisco-49ers,28,
2016,2,2016-09-15,new-york-jets,37,buffalo-bills,31,
2016,2,2016-09-18,san-francisco-49ers,27,carolina-panthers,46,
2016,2,2016-09-18,dallas-cowboys,27,washington-redskins,23,
2016,2,2016-09-18,cincinnati-bengals,16,pittsburgh-steelers,24,
2016,2,2016-09-18,new-orleans-saints,13,new-york-giants,16,
2016,2,2016-09-18,miami-dolphins,24,new-england-patriots,31,
2016,2,2016-09-18,kansas-city-chiefs,12,houston-texans,19,
2016,2,2016-09-18,tennessee-titans,16,detroit-lions,15,
2016,2,2016-09-18,baltimore-ravens,25,cleveland-browns,20,
2016,2,2016-09-18,seattle-seahawks,3,los-angeles-rams,9,
2016,2,2016-09-18,tampa-bay-buccaneers,7,arizona-cardinals,40,
2016,2,2016-09-18,jacksonville-jaguars,14,san-diego-chargers,38,
2016,2,2016-09-18,atlanta-falcons,35,oakland-raiders,28,
2016,2,2016-09-18,indianapolis-colts,20,denver-broncos,34,
2016,2,2016-09-18,green-bay-packers,14,minnesota-vikings,17,
2016,2,2016-09-19,philadelphia-eagles,29,chicago-bears,14,
2016,3,2016-09-22,houston-texans,0,new-england-patriots,27,
2016,3,2016-09-25,arizona-cardinals,18,buffalo-bills,33,
2016,3,2016-09-25,oakland-raiders,17,tennessee-titans,10,
2016,3,2016-09-25,washington-redskins,29,new-york-giants,27,
2016,3,2016-09-25,cleveland-browns,24,miami-dolphins,30,OT
2016,3,2016-09-25,baltimore-ravens,19,jacksonville-jaguars,17,
2016,3,2016-09-25,detroit-lions,27,green-bay-packers,34,
2016,3,2016-09-25,denver-broncos,29,cincinnati-bengals,17,
2016,3,2016-09-25,minnesota-vikings,22,carolina-panthers,10,
2016,3,2016-09-25,los-angeles-rams,37,tampa-bay-buccaneers,32,
2016,3,2016-09-25,san-francisco-49ers,18,seattle-seahawks,37,
2016,3,2016-09-25,new-york-jets,3,kansas-city-chiefs,24,
2016,3,2016-09-25,san-diego-chargers,22,indianapolis-colts,26,
2016,3,2016-09-25,pittsburgh-steelers,3,philadelphia-eagles,34,
2016,3,2016-09-25,chicago-bears,17,dallas-cowboys,31,
2016,3,2016-09-26,atlanta-falcons,45,new-orleans-saints,32,
2016,4,2016-09-29,miami-dolphins,7,cincinnati-bengals,22,
2016,4,2016-10-02,indianapolis-colts,27,jacksonville-jaguars,30,
2016,4,2016-10-02,tennessee-titans,20,houston-texans,27,
2016,4,2016-10-02,cleveland-browns,20,washington-redskins,31,
2016,4,2016-10-02,seattle-seahawks,27,new-york-jets,17,
2016,4,2016-10-02,buffalo-bills,16,new-england-patriots,0,
2016,4,2016-10-02,carolina-panthers,33,atlanta-falcons,48,
2016,4,2016-10-02,oakland-raiders,28,baltimore-ravens,27,
2016,4,2016-10-02,detroit-lions,14,chicago-bears,17,
2016,4,2016-10-02,denver-broncos,27,tampa-bay-buccaneers,7,
2016,4,2016-10-02,los-angeles-rams,17,arizona-cardinals,13,
2016,4,2016-10-02,new-orleans-saints,35,san-diego-chargers,34,
2016,4,2016-10-02,dallas-cowboys,24,san-francisco-49ers,17,
2016,4,2016-10-02,kansas-city-chiefs,14,pittsburgh-steelers,43,
2016,4,2016-10-03,new-york-giants,10,minnesota-vikings,24,
2016,5,2016-10-06,arizona-cardinals,33,san-francisco-49ers,21,
2016,5,2016-10-09,new-england-patriots,33,cleveland-browns,13,
2016,5,2016-10-09,philadelphia-eagles,23,detroit-lions,24,
2016,5,2016-10-09,chicago-bears,23,indianapolis-colts,29,
2016,5,2016-10-09,tennessee-titans,30,miami-dolphins,17,
2016,5,2016-10-09,washington-redskins,16,baltimore-ravens,10,
2016,5,2016-10-09,houston-texans,13,minnesota-vikings,31,
2016,5,2016-10-09,new-york-jets,13,pittsburgh-steelers,31,
2016,5,2016-10-09,atlanta-falcons,23,denver-broncos,16,
2016,5,2016-10-09,cincinnati-bengals,14,dallas-cowboys,28,
2016,5,2016-10-09,buffalo-bills,30,los-angeles-rams,19,
2016,5,2016-10-09,san-diego-chargers,31,oakland-raiders,34,
2016,5,2016-10-09,new-york-giants,16,green-bay-packers,23,
2016,5,2016-10-10,tampa-bay-buccaneers,17,carolina-panthers,14,
2016,6,2016-10-13,denver-broncos,13,san-diego-chargers,21,
2016,6,2016-10-16,san-francisco-49ers,16,buffalo-bills,45,
2016,6,2016-10-16,philadelphia-eagles,20,washington-redskins,27,
2016,6,2016-10-16,cleveland-browns,26,tennessee-titans,28,
2016,6,2016-10-16,baltimore-ravens,23,new-york-giants,27,
2016,6,2016-10-16,carolina-panthers,38,new-orleans-saints,41,
2016,6,2016-10-16,jacksonville-jaguars,17,chicago-bears,16,
2016,6,2016-10-16,los-angeles-rams,28,detroit-lions,31,
2016,6,2016-10-16,pittsburgh-steelers,15,miami-dolphins,30,
2016,6,2016-10-16,cincinnati-bengals,17,new-england-patriots,35,
2016,6,2016-10-16,kansas-city-chiefs,26,oakland-raiders,10,
2016,6,2016-10-16,atlanta-falcons,24,seattle-seahawks,26,
2016,6,2016-10-16,dallas-cowboys,30,green-bay-packers,16,
2016,6,2016-10-16,indianapolis-colts,23,houston-texans,26,OT
2016,6,2016-10-17,new-york-jets,3,arizona-cardinals,28,
2016,7,2016-10-20,chicago-bears,10,green-bay-packers,26,
2016,7,2016-10-23,new-york-giants,17,los-angeles-rams,10,
2016,7,2016-10-23,new-orleans-saints,21,kansas-city-chiefs,27,
2016,7,2016-10-23,indianapolis-colts,34,tennessee-titans,26,
2016,7,2016-10-23,minnesota-vikings,10,philadelphia-eagles,21,
2016,7,2016-10-23,cleveland-browns,17,cincinnati-bengals,31,
2016,7,2016-10-23,washington-redskins,17,detroit-lions,20,
2016,7,2016-10-23,oakland-raiders,33,jacksonville-jaguars,16,
2016,7,2016-10-23,buffalo-bills,25,miami-dolphins,28,
2016,7,2016-10-23,baltimore-ravens,16,new-york-jets,24,
2016,7,2016-10-23,tampa-bay-buccaneers,34,san-francisco-49ers,17,
2016,7,2016-10-23,san-diego-chargers,33,atlanta-falcons,30,OT
2016,7,2016-10-23,new-england-patriots,27,pittsburgh-steelers,16,
2016,7,2016-10-23,seattle-seahawks,6,arizona-cardinals,6,OT
2016,7,2016-10-24,houston-texans,9,denver-broncos,27,
2016,8,2016-10-27,jacksonville-jaguars,22,tennessee-titans,36,
2016,8,2016-10-30,washington-redskins,27,cincinnati-bengals,27,OT
2016,8,2016-10-30,kansas-city-chiefs,30,indianapolis-colts,14,
2016,8,2016-10-30,oakland-raiders,30,tampa-bay-buccaneers,24,OT
2016,8,2016-10-30,seattle-seahawks,20,new-orleans-saints,25,
2016,8,2016-10-30,detroit-lions,13,houston-texans,20,
2016,8,2016-10-30,new-york-jets,31,cleveland-browns,28,
2016,8,2016-10-30,new-england-patriots,41,buffalo-bills,25,
2016,8,2016-10-30,arizona-cardinals,20,carolina-panthers,30,
2016,8,2016-10-30,san-diego-chargers,19,denver-broncos,27,
2016,8,2016-10-30,green-bay-packers,32,atlanta-falcons,33,
2016,8,2016-10-30,philadelphia-eagles,23,dallas-cowboys,29,OT
2016,8,2016-10-31,minnesota-vikings,10,chicago-bears,20,
2016,9,2016-11-03,atlanta-falcons,43,tampa-bay-buccaneers,28,
2016,9,2016-11-06,detroit-lions,22,minnesota-vikings,16,OT
2016,9,2016-11-06,philadelphia-eagles,23,new-york-giants,28,
2016,9,2016-11-06,new-york-jets,23,miami-dolphins,27,
2016,9,2016-11-06,jacksonville-jaguars,14,kansas-city-chiefs,19,
2016,9,2016-11-06,dallas-cowboys,35,cleveland-browns,10,
2016,9,2016-11-06,pittsburgh-steelers,14,baltimore-ravens,21,
2016,9,2016-11-06,new-orleans-saints,41,san-francisco-49ers,23,
2016,9,2016-11-06,carolina-panthers,13,los-angeles-rams,10,
2016,9,2016-11-06,indianapolis-colts,31,green-bay-packers,26,
2016,9,2016-11-06,tennessee-titans,35,san-diego-chargers,43,
2016,9,2016-11-06,denver-broncos,20,oakland-raiders,30,
2016,9,2016-11-07,buffalo-bills,25,seattle-seahawks,31,
2016,10,2016-11-10,cleveland-browns,7,baltimore-ravens,28,
2016,10,2016-11-13,houston-texans,24,jacksonville-jaguars,21,
2016,10,2016-11-13,denver-broncos,25,new-orleans-saints,23,
2016,10,2016-11-13,los-angeles-rams,9,new-york-jets,6,
2016,10,2016-11-13,atlanta-falcons,15,philadelphia-eagles,24,
2016,10,2016-11-13,kansas-city-chiefs,20,carolina-panthers,17,
2016,10,2016-11-13,chicago-bears,10,tampa-bay-buccaneers,36,
2016,10,2016-11-13,minnesota-vikings,20,washington-redskins,26,
2016,10,2016-11-13,green-bay-packers,25,tennessee-titans,47,
2016,10,2016-11-13,miami-dolphins,31,san-diego-chargers,24,
2016,10,2016-11-13,san-francisco-49ers,20,arizona-cardinals,23,
2016,10,2016-11-13,dallas-cowboys,35,pittsburgh-steelers,30,
2016,10,2016-11-13,seattle-seahawks,31,new-england-patriots,24,
2016,10,2016-11-14,cincinnati-bengals,20,new-york-giants,21,
2016,11,2016-11-17,new-orleans-saints,20,carolina-panthers,23,
2016,11,2016-11-20,pittsburgh-steelers,24,cleveland-browns,9,
2016,11,2016-11-20,baltimore-ravens,17,dallas-cowboys,27,
2016,11,2016-11-20,jacksonville-jaguars,19,detroit-lions,26,
2016,11,2016-11-20,tennessee-titans,17,indianapolis-colts,24,
2016,11,2016-11-20,buffalo-bills,16,cincinnati-bengals,12,
2016,11,2016-11-20,tampa-bay-buccaneers,19,kansas-city-chiefs,17,
2016,11,2016-11-20,chicago-bears,16,new-york-giants,22,
2016,11,2016-11-20,arizona-cardinals,24,minnesota-vikings,30,
2016,11,2016-11-20,miami-dolphins,14,los-angeles-rams,10,
2016,11,2016-11-20,new-england-patriots,30,san-francisco-49ers,17,
2016,11,2016-11-20,philadelphia-eagles,15,seattle-seahawks,26,
2016,11,2016-11-20,green-bay-packers,24,washington-redskins,42,
2016,11,2016-11-21,houston-texans,20,oakland-raiders,27,
2016,12,2016-11-24,minnesota-vikings,13,detroit-lions,16,
2016,12,2016-11-24,washington-redskins,26,dallas-cowboys,31,
2016,12,2016-11-24,pittsburgh-steelers,28,indianapolis-colts,7,
2016,12,2016-11-27,tennessee-titans,27,chicago-bears,21,
2016,12,2016-11-27,jacksonville-jaguars,21,buffalo-bills,28,
2016,12,2016-11-27,cincinnati-bengals,14,baltimore-ravens,19,
2016,12,2016-11-27,arizona-cardinals,19,atlanta-falcons,38,
2016,12,2016-11-27,new-york-giants,27,cleveland-browns,13,
2016,12,2016-11-27,los-angeles-rams,21,new-orleans-saints,49,
2016,12,2016-11-27,san-francisco-49ers,24,miami-dolphins,31,
2016,12,2016-11-27,san-diego-chargers,21,houston-texans,13,
2016,12,2016-11-27,seattle-seahawks,5,tampa-bay-buccaneers,14,
2016,12,2016-11-27,carolina-panthers,32,oakland-raiders,35,
2016,12,2016-11-27,new-england-patriots,22,new-york-jets,17,
2016,12,2016-11-27,kansas-city-chiefs,30,denver-broncos,27,OT
2016,12,2016-11-28,green-bay-packers,27,philadelphia-eagles,13,
2016,13,2016-12-01,dallas-cowboys,17,minnesota-vikings,15,
2016,13,2016-12-04,kansas-city-chiefs,29,atlanta-falcons,28,
2016,13,2016-12-04,detroit-lions,28,new-orleans-saints,13,
2016,13,2016-12-04,los-angeles-rams,10,new-england-patriots,26,
2016,13,2016-12-04,denver-broncos,20,jacksonville-jaguars,10,
2016,13,2016-12-04,houston-texans,13,green-bay-packers,21,
2016,13,2016-12-04,philadelphia-eagles,14,cincinnati-bengals,32,
2016,13,2016-12-04,miami-dolphins,6,baltimore-ravens,38,
2016,13,2016-12-04,san-francisco-49ers,6,chicago-bears,26,
2016,13,2016-12-04,buffalo-bills,24,oakland-raiders,38,
2016,13,2016-12-04,new-york-giants,14,pittsburgh-steelers,24,
2016,13,2016-12-04,washington-redskins,23,arizona-cardinals,31,
2016,13,2016-12-04,tampa-bay-buccaneers,28,san-diego-chargers,21,
2016,13,2016-12-04,carolina-panthers,7,seattle-seahawks,40,
2016,13,2016-12-05,indianapolis-colts,41,new-york-jets,10,
2016,14,2016-12-08,oakland-raiders,13,kansas-city-chiefs,21,
2016,14,2016-12-11,pittsburgh-steelers,27,buffalo-bills,20,
2016,14,2016-12-11,denver-broncos,10,tennessee-titans,13,
2016,14,2016-12-11,washington-redskins,27,philadelphia-eagles,22,
2016,14,2016-12-11,arizona-cardinals,23,miami-dolphins,26,
2016,14,2016-12-11,san-diego-chargers,16,carolina-panthers,28,
2016,14,2016-12-11,cincinnati-bengals,23,cleveland-browns,10,
2016,14,2016-12-11,chicago-bears,17,detroit-lions,20,
2016,14,2016-12-11,houston-texans,22,indianapolis-colts,17,
2016,14,2016-12-11,minnesota-vikings,25,jacksonville-jaguars,16,
2016,14,2016-12-11,new-york-jets,23,san-francisco-49ers,17,OT
2016,14,2016-12-11,new-orleans-saints,11,tampa-bay-buccaneers,16,
2016,14,2016-12-11,atlanta-falcons,42,los-angeles-rams,14,
2016,14,2016-12-11,seattle-seahawks,10,green-bay-packers,38,
2016,14,2016-12-11,dallas-cowboys,7,new-york-giants,10,
2016,14,2016-12-12,baltimore-ravens,23,new-england-patriots,30,
2016,15,2016-12-15,los-angeles-rams,3,seattle-seahawks,24,
2016,15,2016-12-17,miami-dolphins,34,new-york-jets,13,
2016,15,2016-12-18,green-bay-packers,30,chicago-bears,27,
2016,15,2016-12-18,jacksonville-jaguars,20,houston-texans,21,
2016,15,2016-12-18,cleveland-browns,13,buffalo-bills,33,
2016,15,2016-12-18,philadelphia-eagles,26,baltimore-ravens,27,
2016,15,2016-12-18,tennessee-titans,19,kansas-city-chiefs,17,
2016,15,2016-12-18,detroit-lions,6,new-york-giants,17,
2016,15,2016-12-18,indianapolis-colts,34,minnesota-vikings,6,
2016,15,2016-12-18,pittsburgh-steelers,24,cincinnati-bengals,20,
2016,15,2016-12-18,new-orleans-saints,48,arizona-cardinals,41,
2016,15,2016-12-18,san-francisco-49ers,13,atlanta-falcons,41,
2016,15,2016-12-18,new-england-patriots,16,denver-broncos,3,
2016,15,2016-12-18,oakland-raiders,19,san-diego-chargers,16,
2016,15,2016-12-18,tampa-bay-buccaneers,20,dallas-cowboys,26,
2016,15,2016-12-19,carolina-panthers,26,washington-redskins,15,
2016,16,2016-12-22,new-york-giants,19,philadelphia-eagles,24,
2016,16,2016-12-24,miami-dolphins,34,buffalo-bills,31,OT
2016,16,2016-12-24,new-york-jets,3,new-england-patriots,41,
2016,16,2016-12-24,tennessee-titans,17,jacksonville-jaguars,38,
2016,16,2016-12-24,minnesota-vikings,25,green-bay-packers,38,
2016,16,2016-12-24,san-diego-chargers,17,cleveland-browns,20,
2016,16,2016-12-24,washington-redskins,41,chicago-bears,21,
2016,16,2016-12-24,atlanta-falcons,33,carolina-panthers,16,
2016,16,2016-12-24,indianapolis-colts,25,oakland-raiders,33,
2016,16,2016-12-24,tampa-bay-buccaneers,24,new-orleans-saints,31,
2016,16,2016-12-24,arizona-cardinals,34,seattle-seahawks,31,
2016,16,2016-12-24,san-francisco-49ers,22,los-angeles-rams,21,
2016,16,2016-12-24,cincinnati-bengals,10,houston-texans,12,
2016,16,2016-12-25,baltimore-ravens,27,pittsburgh-steelers,31,
2016,16,2016-12-25,denver-broncos,10,kansas-city-chiefs,33,
2016,16,2016-12-26,detroit-lions,21,dallas-cowboys,42,
2016,17,2017-01-01,baltimore-ravens,10,cincinnati-bengals,27,
2016,17,2017-01-01,houston-texans,17,tennessee-titans,24,
2016,17,2017-01-01,carolina-panthers,16,tampa-bay-buccaneers,17,
2016,17,2017-01-01,jacksonville-jaguars,20,indianapolis-colts,24,
2016,17,2017-01-01,new-england-patriots,35,miami-dolphins,14,
2016,17,2017-01-01,chicago-bears,10,minnesota-vikings,38,
2016,17,2017-01-01,buffalo-bills,10,new-york-jets,30,
2016,17,2017-01-01,dallas-cowboys,13,philadelphia-eagles,27,
2016,17,2017-01-01,cleveland-browns,24,pittsburgh-steelers,27,OT
2016,17,2017-01-01,new-orleans-saints,32,atlanta-falcons,38,
2016,17,2017-01-01,new-york-giants,19,washington-redskins,10,
2016,17,2017-01-01,arizona-cardinals,44,los-angeles-rams,6,
2016,17,2017-01-01,oakland-raiders,6,denver-broncos,24,
2016,17,2017-01-01,kansas-city-chiefs,37,san-diego-chargers,27,
2016,17,2017-01-01,seattle-seahawks,25,san-francisco-49ers,23,
2016,17,2017-01-01,green-bay-packers,31,detroit-lions,24,
2016,Wild Card Playoff,2017-01-07,oakland-raiders,14,houston-texans,27,
2016,Wild Card Playoff,2017-01-07,detroit-lions,6,seattle-seahawks,26,
2016,Wild Card Playoff,2017-01-08,miami-dolphins,12,pittsburgh-steelers,30,
2016,Wild Card Playoff,2017-01-08,new-york-giants,13,green-bay-packers,38,
2016,Divisional Playoff,2017-01-14,seattle-seahawks,20,atlanta-falcons,36,
2016,Divisional Playoff,2017-01-14,houston-texans,16,new-england-patriots,34,
2016,Divisional Playoff,2017-01-15,green-bay-packers,34,dallas-cowboys,31,
2016,Divisional Playoff,2017-01-15,pittsburgh-steelers,18,kansas-city-chiefs,16,
2016,Conference Championship,2017-01-22,green-bay-packers,21,atlanta-falcons,44,
2016,Conference Championship,2017-01-22,pittsburgh-steelers,17,new-england-patriots,36,
2016,Super Bowl,2017-02-05,new-england-patriots,34,atlanta-falcons,28,OT
2017,1,2017-09-07,kansas-city-chiefs,42,new-england-patriots,27,
2017,1,2017-09-10,arizona-cardinals,23,detroit-lions,35,
2017,1,2017-09-10,atlanta-falcons,23,chicago-bears,17,
2017,1,2017-09-10,baltimore-ravens,20,cincinnati-bengals,0,
2017,1,2017-09-10,new-york-jets,12,buffalo-bills,21,
2017,1,2017-09-10,pittsburgh-steelers,21,cleveland-browns,18,
2017,1,2017-09-10,jacksonville-jaguars,29,houston-texans,7,
2017,1,2017-09-10,oakland-raiders,26,tennessee-titans,16,
2017,1,2017-09-10,philadelphia-eagles,30,washington-redskins,17,
2017,1,2017-09-10,indianapolis-colts,9,los-angeles-rams,46,
2017,1,2017-09-10,carolina-panthers,23,san-francisco-49ers,3,
2017,1,2017-09-10,seattle-seahawks,9,green-bay-packers,17,
2017,1,2017-09-10,new-york-giants,3,dallas-cowboys,19,
2017,1,2017-09-11,new-orleans-saints,19,minnesota-vikings,29,
2017,1,2017-09-11,los-angeles-chargers,21,denver-broncos,24,
2017,2,2017-09-14,houston-texans,13,cincinnati-bengals,9,
2017,2,2017-09-17,arizona-cardinals,16,indianapolis-colts,13,OT
2017,2,2017-09-17,cleveland-browns,10,baltimore-ravens,24,
2017,2,2017-09-17,buffalo-bills,3,carolina-panthers,9,
2017,2,2017-09-17,chicago-bears,7,tampa-bay-buccaneers,29,
2017,2,2017-09-17,tennessee-titans,37,jacksonville-jaguars,16,
2017,2,2017-09-17,philadelphia-eagles,20,kansas-city-chiefs,27,
2017,2,2017-09-17,minnesota-vikings,9,pittsburgh-steelers,26,
2017,2,2017-09-17,new-england-patriots,36,new-orleans-saints,20,
2017,2,2017-09-17,miami-dolphins,19,los-angeles-chargers,17,
2017,2,2017-09-17,new-york-jets,20,oakland-raiders,45,
2017,2,2017-09-17,dallas-cowboys,17,denver-broncos,42,
2017,2,2017-09-17,washington-redskins,27,los-angeles-rams,20,
2017,2,2017-09-17,san-francisco-49ers,9,seattle-seahawks,12,
2017,2,2017-09-17,green-bay-packers,23,atlanta-falcons,34,
2017,2,2017-09-18,detroit-lions,24,new-york-giants,10,
2017,3,2017-09-21,los-angeles-rams,41,san-francisco-49ers,39,
2017,3,2017-09-24,baltimore-ravens,7,jacksonville-jaguars,44,
2017,3,2017-09-24,atlanta-falcons,30,detroit-lions,26,
2017,3,2017-09-24,denver-broncos,16,buffalo-bills,26,
2017,3,2017-09-24,new-orleans-saints,34,carolina-panthers,13,
2017,3,2017-09-24,pittsburgh-steelers,17,chicago-bears,23,OT
2017,3,2017-09-24,cleveland-browns,28,indianapolis-colts,31,
2017,3,2017-09-24,houston-texans,33,new-england-patriots,36,
2017,3,2017-09-24,miami-dolphins,6,new-york-jets,20,
